sonum,perit,year,day,jday,atos,sex,age,fat,crabFood,teeth,eaprev,eamean,eavar,eaposmean,eaprev50,eamean50,eavar50,eaposmean50,cysprev50,cysmean50,cysvar50,cysposmean50,cysprev100,cysmean100,cysvar100,cysposmean100,food,crabby,enso,ensoLag
6206-11,0,2011,258,7193,278,M,5,2,0,2,NA,NA,NA,NA,0.277777778,1.144444444,16.90135802,4.12,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6207-11,0,2011,259,7194,563,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6208-11,0,2011,260,7195,930,M,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6209-11,0,2011,260,7195,274,F,5,3,0,3,0.2,0.625,2.284375,3.125,0.2,0.625,2.284375,3.125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6212-11,0,2011,262,7197,940,M,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6215-11,0,2011,265,7200,932,M,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6218-11,0,2011,267,7202,918,M,4,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6219-11,0,2011,267,7202,843,M,2,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6223-11,0,2011,268,7203,274,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6225-11,0,2011,270,7205,925,M,5,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6227-11,0,2011,272,7207,820,M,5,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6228-11,0,2011,275,7210,325,M,4,3,0,2,0.316666667,1.333333333,23.78888889,4.210526316,0.473333333,1.433333333,11.73888889,3.028169014,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6231-11,1,2011,275,7210,827,M,6,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6233-11,1,2011,276,7211,351,M,4,4,0,1,0.54,1.37,3.4931,2.537037037,0.39047619,1.1,8.775714286,2.817073171,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6234-11,1,2011,278,7213,368,F,5,1,0,3,0.54,1.37,3.4931,2.537037037,0.39047619,1.1,8.775714286,2.817073171,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6235-11,0,2011,278,7213,275,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6237-11,0,2011,280,7215,1142,M,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6239-11,0,2011,281,7216,915,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6240-11,0,2011,281,7216,109,M,5,0,0,1,NA,NA,NA,NA,0.38,0.54,0.741733333,1.421052632,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6241-11,0,2011,283,7218,380,F,3,4,0,6,0.4125,0.96875,2.617773438,2.348484848,0.4,0.923529412,2.505916955,2.308823529,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6246-11,0,2011,285,7220,350,M,4,1,0,2,0.54,1.37,3.4931,2.537037037,0.386363636,1.068181818,8.418078512,2.764705882,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6243-11,0,2011,286,7221,868,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6244-11,1,2011,286,7221,827,M,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6245-11,0,2011,287,7222,794,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6247-11,0,2011,288,7223,349,M,4,1,1,1,0.316666667,1.333333333,23.78888889,4.210526316,0.386363636,1.068181818,8.418078512,2.764705882,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.85,-0.475
6248-11,0,2011,288,7223,810,F,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6250-11,0,2011,290,7225,968,M,5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6251-11,0,2011,291,7226,741,F,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6252-11,1,2011,291,7226,924,M,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6253-11,0,2011,291,7226,931,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6254-11,1,2011,291,7226,298,M,5,2,0,2,NA,NA,NA,NA,0.229357798,0.798165138,13.51889572,3.48,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6256-11,0,2011,294,7229,813,F,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6259-11,0,2011,295,7230,260,M,6,3,0,4,0.1,0.1,0.09,1,0.1,0.1,0.09,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6261-11,0,2011,297,7232,377,F,5,1,0,1,0.351758794,0.798994975,2.241004015,2.271428571,0.309236948,0.670682731,1.891550136,2.168831169,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6267-11,0,2011,297,7232,277,F,3,0,0,6,NA,NA,NA,NA,0.181818182,0.181818182,0.148760331,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6262-11,0,2011,298,7233,934,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6266-11,0,2011,298,7233,917,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6268-11,1,2011,303,7238,813,M,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,-0.475
6272-11,0,2011,310,7245,744,F,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6274-11,0,2011,311,7246,741,M,5,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6275-11,0,2011,311,7246,377,F,3,4,0,1,0.355212355,1.088803089,5.694816714,3.065217391,0.326666667,0.963333333,5.041988889,2.948979592,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6276-11,0,2011,311,7246,370,M,5,3,0,3,0.5,1.726666667,8.651955556,3.453333333,0.326666667,0.963333333,5.041988889,2.948979592,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6277-11,0,2011,312,7247,919,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6278-11,0,2011,312,7247,593,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6281-11,0,2011,318,7253,313,M,5,2,0,1,0.173076923,0.269230769,0.50443787,1.555555556,0.173076923,0.269230769,0.50443787,1.555555556,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6285-11,0,2011,322,7257,929,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6286-11,0,2011,323,7258,321,M,5,3,0,2,0.169811321,0.264150943,0.496262015,1.555555556,0.169811321,0.264150943,0.496262015,1.555555556,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6287-11,0,2011,323,7258,281,M,6,4,0,4,NA,NA,NA,NA,0.1,0.1,0.09,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6288-11,1,2011,331,7266,377,M,4,1,0,1,0.275,2.341666667,37.32493056,8.515151515,0.242774566,1.705202312,26.9593371,7.023809524,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6293-11,0,2011,332,7267,376,F,5,2,0,3,0.275,2.341666667,37.32493056,8.515151515,0.242774566,1.705202312,26.9593371,7.023809524,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6290-11,0,2011,335,7270,840,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6296-11,0,2011,340,7275,373,F,2,3,0,NA,0.275,2.341666667,37.32493056,8.515151515,0.276119403,2.156716418,33.84857429,7.810810811,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6299-11,0,2011,343,7278,924,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6303-11,0,2011,351,7286,321,M,6,0,0,4,0.634920635,1.492063492,3.48803225,2.35,0.634920635,1.492063492,3.48803225,2.35,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6304-11,0,2011,354,7289,320,M,5,1,0,4,0.634920635,1.492063492,3.48803225,2.35,0.634920635,1.492063492,3.48803225,2.35,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6308-11,0,2011,362,7297,236,F,4,0,0,1,0.45,1.516666667,9.683055556,3.37037037,0.45,1.516666667,9.683055556,3.37037037,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.85,-0.475
6310-11,0,2011,363,7298,754,F,5,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6312-11,0,2011,365,7300,376,F,5,4,0,2,0.647058824,2.966386555,36.6375256,4.584415584,0.641666667,2.941666667,36.40493056,4.584415584,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.85,-0.475
6314-12,0,2012,2,7302,309,M,4,4,0,1,0.705882353,1.68627451,3.783929258,2.388888889,0.705882353,1.68627451,3.783929258,2.388888889,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6316-12,1,2012,6,7306,819,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6317-12,0,2012,6,7306,373,F,3,0,0,6,0.647058824,2.966386555,36.6375256,4.584415584,0.647058824,2.966386555,36.6375256,4.584415584,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6318-12,0,2012,6,7306,260,F,5,4,0,3,0.45,1.516666667,9.683055556,3.37037037,0.572727273,1.609090909,7.019917355,2.80952381,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6322-12,0,2012,11,7311,809,M,5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.15,-0.85
6327-12,0,2012,13,7313,377,F,5,0,0,3,0.707070707,2.01010101,10.93929191,2.842857143,0.707070707,2.01010101,10.93929191,2.842857143,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6328-12,1,2012,14,7314,827,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6329-12,0,2012,14,7314,799,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6335-12,0,2012,14,7314,436,F,5,4,0,3,NA,NA,NA,NA,0.707070707,2.01010101,10.93929191,2.842857143,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6330-12,0,2012,15,7315,1050,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6334-12,0,2012,16,7316,395,F,5,1,0,1,0.707070707,2.01010101,10.93929191,2.842857143,0.707070707,2.01010101,10.93929191,2.842857143,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6336-12,0,2012,20,7320,922,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6337-12,0,2012,20,7320,731,M,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6338-12,0,2012,21,7321,916,M,4,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6339-12,0,2012,21,7321,321,M,6,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6341-12,0,2012,22,7322,272,F,5,3,0,1,0.536585366,1.804878049,11.03509816,3.363636364,0.536585366,1.804878049,11.03509816,3.363636364,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6342-12,0,2012,24,7324,288,M,6,4,1,4,NA,NA,NA,NA,0.536585366,1.804878049,11.03509816,3.363636364,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.15,-0.85
6347-12,0,2012,27,7327,347,M,5,1,0,2,NA,NA,NA,NA,0.672955975,1.742138365,7.738538824,2.588785047,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6348-12,0,2012,30,7330,188,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6349-12,0,2012,31,7331,278,F,5,1,0,3,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6350-12,0,2012,35,7335,321,M,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6352-12,0,2012,35,7335,422,F,5,NA,0,3,NA,NA,NA,NA,0.616666667,1.3,2.143333333,2.108108108,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6353-12,0,2012,36,7336,212,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6356-12,0,2012,43,7343,377,M,5,3,0,2,0.616666667,1.3,2.143333333,2.108108108,0.616666667,1.3,2.143333333,2.108108108,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6365-12,0,2012,45,7345,308,M,4,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6366-12,0,2012,46,7346,288,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6368-12,1,2012,46,7346,927,F,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6370-12,0,2012,47,7347,278,M,5,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6371-12,0,2012,49,7349,376,F,5,4,0,1,0.616666667,1.3,2.143333333,2.108108108,0.616666667,1.3,2.143333333,2.108108108,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6372-12,0,2012,49,7349,324,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6374-12,0,2012,51,7351,376,M,2,3,0,6,0.606557377,1.278688525,2.13544746,2.108108108,0.606557377,1.278688525,2.13544746,2.108108108,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6376-12,0,2012,51,7351,317,M,5,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6375-12,0,2012,52,7352,806,F,6,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6377-12,0,2012,53,7353,408,F,3,0,0,6,1,1,0,1,0.606557377,1.278688525,2.13544746,2.108108108,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6379-12,0,2012,54,7354,915,F,6,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6380-12,0,2012,54,7354,276,M,5,1,0,2,0.4,0.933333333,2.195555556,2.333333333,0.4,0.933333333,2.195555556,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6381-12,0,2012,56,7356,321,M,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6382-12,0,2012,57,7357,304,M,5,0,0,3,NA,NA,NA,NA,0.4,0.933333333,2.195555556,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6387-12,0,2012,60,7360,277,M,5,3,0,1,0.4,0.933333333,2.195555556,2.333333333,0.3,0.7,2.19,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6388-12,0,2012,61,7361,813,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6391-12,1,2012,64,7364,806,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6393-12,0,2012,67,7367,321,M,5,1,0,3,0.714285714,2.114285714,5.044081633,2.96,0.714285714,2.114285714,5.044081633,2.96,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6395-12,0,2012,67,7367,406,F,5,0,0,4,0.2,0.2,0.16,1,0.542857143,1.128571429,2.026326531,2.078947368,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6396-12,0,2012,68,7368,827,M,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6397-12,0,2012,68,7368,1186,M,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6400-12,1,2012,70,7370,380,F,5,2,0,3,0.542857143,1.128571429,2.026326531,2.078947368,0.542857143,1.128571429,2.026326531,2.078947368,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6402-12,1,2012,71,7371,839,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6406-12,0,2012,74,7374,794,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6407-12,0,2012,74,7374,347,M,5,2,0,2,NA,NA,NA,NA,0.555,1.295,3.207975,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6409-12,0,2012,78,7378,898,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6410-12,0,2012,80,7380,271,M,5,0,0,2,0.3,0.7,2.19,2.333333333,0.533333333,1.651851852,6.434348422,3.097222222,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6413-12,0,2012,82,7382,275,M,6,1,0,4,0.63,2.02,7.4096,3.206349206,0.533333333,1.651851852,6.434348422,3.097222222,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6411-12,0,2012,83,7383,927,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6416-12,0,2012,87,7387,751,F,5,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6420-12,0,2012,92,7392,321,M,6,0,0,4,0.670588235,2.211764706,8.084567474,3.298245614,0.627272727,2.986363636,38.6952686,4.760869565,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6421-12,0,2012,93,7393,917,F,3,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6424-12,0,2012,95,7395,925,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6425-12,1,2012,96,7396,370,F,3,0,0,6,0,0,0,0,0.397350993,0.655629139,1.205912021,1.65,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6426-12,0,2012,97,7397,278,F,5,3,0,3,0.6,2.74,34.7604,4.566666667,0.476315789,1.971052632,24.5175831,4.138121547,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6429-12,0,2012,100,7400,272,F,5,4,0,3,0.303867403,1.906077348,43.3005708,6.272727273,0.481481481,2.054131054,26.2677251,4.266272189,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6430-12,0,2012,101,7401,348,F,5,2,0,1,NA,NA,NA,NA,0.54375,1.484375,5.462255859,2.729885057,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6431-12,0,2012,101,7401,348,M,6,4,0,4,NA,NA,NA,NA,0.54375,1.484375,5.462255859,2.729885057,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6432-12,0,2012,102,7402,897,F,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6437-12,1,2012,111,7411,808,F,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6438-12,0,2012,112,7412,298,M,5,3,0,2,0.582781457,3.370860927,53.59756151,5.784090909,0.555555556,3.064327485,48.21223624,5.515789474,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6439-12,0,2012,112,7412,284,M,4,0,0,1,0.582781457,3.370860927,53.59756151,5.784090909,0.478672986,2.516587678,40.39190494,5.257425743,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6441-12,0,2012,113,7413,NA,M,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6442-12,0,2012,114,7414,810,F,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6443-12,0,2012,114,7414,810,M,5,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15,-0.85
6444-12,1,2012,118,7418,809,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6445-12,0,2012,118,7418,321,M,4,3,0,1,0.64,2.28,10.2016,3.5625,0.586666667,3.393333333,53.87862222,5.784090909,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
6446-12,0,2012,119,7419,924,M,4,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6447-12,0,2012,121,7421,296,M,4,NA,NA,1,0.586666667,3.393333333,53.87862222,5.784090909,0.480952381,2.528571429,40.55394558,5.257425743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15,-0.85
6448-12,0,2012,121,7421,296,M,4,0,0,1,0.586666667,3.393333333,53.87862222,5.784090909,0.480952381,2.528571429,40.55394558,5.257425743,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6451-12,1,2012,122,7422,296,M,4,1,0,1,0.586666667,3.393333333,53.87862222,5.784090909,0.480952381,2.528571429,40.55394558,5.257425743,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6452-12,0,2012,123,7423,937,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6456-12,0,2012,126,7426,915,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6455-12,0,2012,127,7427,277,M,5,4,NA,2,0.586666667,3.393333333,53.87862222,5.784090909,0.480952381,2.528571429,40.55394558,5.257425743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15,-0.85
6457-12,0,2012,130,7430,274,M,6,2,0,4,0.442857143,4.228571429,100.8334694,9.548387097,0.336363636,2.754545455,68.03975207,8.189189189,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6458-12,0,2012,132,7432,278,F,5,0,0,2,0.48,5.62,133.7956,11.70833333,0.32967033,3.164835165,80.95085135,9.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6464-12,1,2012,140,7440,372,F,5,0,0,3,0.621428571,2.05,16.11892857,3.298850575,0.589473684,2.068421053,18.31637119,3.508928571,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6465-12,1,2012,140,7440,349,M,4,3,0,2,0.5,2.12,24.4656,4.24,0.589473684,2.068421053,18.31637119,3.508928571,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.15,-0.85
6466-12,1,2012,140,7440,824,F,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.15,-0.85
